location,date_local,dow,hours_offered,hours_sold,utilisation
Tribeca,2024-09-03,Tuesday,60,14,0.23333333333333334
Tribeca,2024-09-04,Wednesday,54,14,0.25925925925925924
Tribeca,2024-09-05,Thursday,60,17,0.2833333333333333
Tribeca,2024-09-06,Friday,60,15,0.25
Tribeca,2024-09-07,Saturday,40,11,0.275
Tribeca,2024-09-08,Sunday,40,18,0.45
Tribeca,2024-09-09,Monday,60,14,0.23333333333333334
Tribeca,2024-09-10,Tuesday,56,21,0.375
Tribeca,2024-09-11,Wednesday,54,16,0.2962962962962963
Tribeca,2024-09-12,Thursday,60,27,0.45
Tribeca,2024-09-13,Friday,60,6,0.1
Tribeca,2024-09-14,Saturday,40,15,0.375
Tribeca,2024-09-15,Sunday,40,11,0.275
Tribeca,2024-09-16,Monday,60,13,0.21666666666666667
Tribeca,2024-09-17,Tuesday,60,16,0.26666666666666666
Tribeca,2024-09-18,Wednesday,50,14,0.28
Tribeca,2024-09-19,Thursday,58,13,0.22413793103448276
Tribeca,2024-09-20,Friday,60,17,0.2833333333333333
Tribeca,2024-09-21,Saturday,40,8,0.2
Tribeca,2024-09-22,Sunday,38,7,0.18421052631578946
Tribeca,2024-09-23,Monday,60,11,0.18333333333333332
Tribeca,2024-09-24,Tuesday,60,18,0.3
Tribeca,2024-09-25,Wednesday,50,16,0.32
Tribeca,2024-09-26,Thursday,58,7,0.1206896551724138
Tribeca,2024-09-27,Friday,60,12,0.2
Tribeca,2024-09-28,Saturday,40,23,0.575
Tribeca,2024-09-29,Sunday,40,17,0.425
Tribeca,2024-09-30,Monday,60,17,0.2833333333333333
Tribeca,2024-10-01,Tuesday,59,10,0.1694915254237288
Tribeca,2024-10-02,Wednesday,50,12,0.24
Tribeca,2024-10-03,Thursday,58,21,0.3620689655172414
Tribeca,2024-10-04,Friday,60,16,0.26666666666666666
Tribeca,2024-10-05,Saturday,40,14,0.35
Tribeca,2024-10-06,Sunday,40,9,0.225
Tribeca,2024-10-07,Monday,60,9,0.15
Tribeca,2024-10-08,Tuesday,59,24,0.4067796610169492
Tribeca,2024-10-09,Wednesday,56,11,0.19642857142857142
Tribeca,2024-10-10,Thursday,58,16,0.27586206896551724
Tribeca,2024-10-11,Friday,60,16,0.26666666666666666
Tribeca,2024-10-12,Saturday,40,13,0.325
Tribeca,2024-10-13,Sunday,40,18,0.45
Tribeca,2024-10-14,Monday,60,19,0.31666666666666665
Tribeca,2024-10-15,Tuesday,59,10,0.1694915254237288
Tribeca,2024-10-16,Wednesday,50,14,0.28
Tribeca,2024-10-17,Thursday,58,12,0.20689655172413793
Tribeca,2024-10-18,Friday,60,11,0.18333333333333332
Tribeca,2024-10-19,Saturday,40,17,0.425
Tribeca,2024-10-20,Sunday,40,8,0.2
Tribeca,2024-10-21,Monday,60,9,0.15
Tribeca,2024-10-22,Tuesday,59,10,0.1694915254237288
Tribeca,2024-10-23,Wednesday,49,7,0.14285714285714285
Tribeca,2024-10-24,Thursday,57,15,0.2631578947368421
Tribeca,2024-10-25,Friday,60,13,0.21666666666666667
Tribeca,2024-10-26,Saturday,40,14,0.35
Tribeca,2024-10-27,Sunday,40,17,0.425
Tribeca,2024-10-28,Monday,60,10,0.16666666666666666
Tribeca,2024-10-29,Tuesday,59,12,0.2033898305084746
Tribeca,2024-10-30,Wednesday,49,8,0.16326530612244897
Tribeca,2024-10-31,Thursday,57,7,0.12280701754385964
Tribeca,2024-11-01,Friday,60,9,0.15
Tribeca,2024-11-02,Saturday,40,14,0.35
Tribeca,2024-11-03,Sunday,40,9,0.225
Tribeca,2024-11-04,Monday,60,7,0.11666666666666667
Tribeca,2024-11-05,Tuesday,59,14,0.23728813559322035
Tribeca,2024-11-06,Wednesday,55,11,0.2
Tribeca,2024-11-07,Thursday,57,9,0.15789473684210525
Tribeca,2024-11-08,Friday,60,13,0.21666666666666667
Tribeca,2024-11-09,Saturday,40,16,0.4
Tribeca,2024-11-10,Sunday,40,16,0.4
Tribeca,2024-11-11,Monday,60,7,0.11666666666666667
Tribeca,2024-11-12,Tuesday,59,11,0.1864406779661017
Tribeca,2024-11-13,Wednesday,47,12,0.2553191489361702
Tribeca,2024-11-14,Thursday,57,15,0.2631578947368421
Tribeca,2024-11-15,Friday,60,13,0.21666666666666667
Tribeca,2024-11-16,Saturday,40,15,0.375
Tribeca,2024-11-17,Sunday,40,12,0.3
Tribeca,2024-11-18,Monday,60,5,0.08333333333333333
Tribeca,2024-11-19,Tuesday,59,17,0.288135593220339
Tribeca,2024-11-20,Wednesday,55,11,0.2
Tribeca,2024-11-21,Thursday,57,8,0.14035087719298245
Tribeca,2024-11-22,Friday,60,17,0.2833333333333333
Tribeca,2024-11-23,Saturday,40,18,0.45
Tribeca,2024-11-24,Sunday,40,18,0.45
Tribeca,2024-11-25,Monday,60,6,0.1
Tribeca,2024-11-26,Tuesday,59,9,0.15254237288135594
Tribeca,2024-11-27,Wednesday,55,10,0.18181818181818182
Tribeca,2024-11-28,Thursday,32,4,0.125
Tribeca,2024-11-29,Friday,60,9,0.15
Tribeca,2024-11-30,Saturday,40,7,0.175
Tribeca,2024-12-01,Sunday,40,19,0.475
Tribeca,2024-12-02,Monday,60,20,0.3333333333333333
Tribeca,2024-12-03,Tuesday,59,17,0.288135593220339
Tribeca,2024-12-04,Wednesday,49,3,0.061224489795918366
Tribeca,2024-12-05,Thursday,57,14,0.24561403508771928
Tribeca,2024-12-06,Friday,60,8,0.13333333333333333
Tribeca,2024-12-07,Saturday,40,15,0.375
Tribeca,2024-12-08,Sunday,40,15,0.375
Tribeca,2024-12-09,Monday,60,7,0.11666666666666667
Tribeca,2024-12-10,Tuesday,59,7,0.11864406779661017
Tribeca,2024-12-11,Wednesday,55,8,0.14545454545454545
Tribeca,2024-12-12,Thursday,57,12,0.21052631578947367
Tribeca,2024-12-13,Friday,60,10,0.16666666666666666
Tribeca,2024-12-14,Saturday,40,14,0.35
Tribeca,2024-12-15,Sunday,40,20,0.5
Tribeca,2024-12-16,Monday,60,18,0.3
Tribeca,2024-12-17,Tuesday,59,26,0.4406779661016949
Tribeca,2024-12-18,Wednesday,47,17,0.3617021276595745
Tribeca,2024-12-19,Thursday,57,25,0.43859649122807015
Tribeca,2024-12-20,Friday,60,26,0.43333333333333335
Tribeca,2024-12-21,Saturday,40,20,0.5
Tribeca,2024-12-22,Sunday,40,11,0.275
Tribeca,2024-12-23,Monday,60,8,0.13333333333333333
Tribeca,2024-12-24,Tuesday,32,2,0.0625
Tribeca,2024-12-26,Thursday,57,7,0.12280701754385964
Tribeca,2024-12-27,Friday,60,11,0.18333333333333332
Tribeca,2024-12-28,Saturday,40,0,0.0
Tribeca,2024-12-29,Sunday,40,7,0.175
Tribeca,2024-12-30,Monday,60,4,0.06666666666666667
Tribeca,2024-12-31,Tuesday,32,5,0.15625
Tribeca,2025-01-02,Thursday,57,6,0.10526315789473684
Tribeca,2025-01-03,Friday,60,13,0.21666666666666667
Tribeca,2025-01-04,Saturday,40,19,0.475
Tribeca,2025-01-05,Sunday,40,27,0.675
Tribeca,2025-01-06,Monday,60,27,0.45
Tribeca,2025-01-07,Tuesday,50,24,0.48
Tribeca,2025-01-08,Wednesday,43,18,0.4186046511627907
Tribeca,2025-01-09,Thursday,55,29,0.5272727272727272
Tribeca,2025-01-10,Friday,60,24,0.4
Tribeca,2025-01-11,Saturday,40,34,0.85
Tribeca,2025-01-12,Sunday,40,33,0.825
Tribeca,2025-01-13,Monday,60,31,0.5166666666666667
Tribeca,2025-01-14,Tuesday,52,26,0.5
Tribeca,2025-01-15,Wednesday,43,18,0.4186046511627907
Tribeca,2025-01-16,Thursday,57,33,0.5789473684210527
Tribeca,2025-01-17,Friday,60,24,0.4
Tribeca,2025-01-18,Saturday,40,26,0.65
Tribeca,2025-01-19,Sunday,40,31,0.775
Tribeca,2025-01-20,Monday,60,49,0.8166666666666667
Tribeca,2025-01-21,Tuesday,54,29,0.5370370370370371
Tribeca,2025-01-22,Wednesday,45,19,0.4222222222222222
Tribeca,2025-01-23,Thursday,54,29,0.5370370370370371
Tribeca,2025-01-24,Friday,60,34,0.5666666666666667
Tribeca,2025-01-25,Saturday,40,34,0.85
Tribeca,2025-01-26,Sunday,40,31,0.775
Tribeca,2025-01-27,Monday,60,23,0.38333333333333336
Tribeca,2025-01-28,Tuesday,48,23,0.4791666666666667
Tribeca,2025-01-29,Wednesday,46,22,0.4782608695652174
Tribeca,2025-01-30,Thursday,52,24,0.46153846153846156
Tribeca,2025-01-31,Friday,60,26,0.43333333333333335
Tribeca,2025-02-01,Saturday,40,29,0.725
Tribeca,2025-02-02,Sunday,40,27,0.675
Tribeca,2025-02-03,Monday,60,27,0.45
Tribeca,2025-02-04,Tuesday,52,30,0.5769230769230769
Tribeca,2025-02-05,Wednesday,44,16,0.36363636363636365
Tribeca,2025-02-06,Thursday,52,23,0.4423076923076923
Tribeca,2025-02-07,Friday,60,30,0.5
Tribeca,2025-02-08,Saturday,40,34,0.85
Tribeca,2025-02-09,Sunday,40,34,0.85
Tribeca,2025-02-10,Monday,60,26,0.43333333333333335
Tribeca,2025-02-11,Tuesday,52,25,0.4807692307692308
Tribeca,2025-02-12,Wednesday,44,24,0.5454545454545454
Tribeca,2025-02-13,Thursday,52,24,0.46153846153846156
Tribeca,2025-02-14,Friday,60,30,0.5
Tribeca,2025-02-15,Saturday,40,34,0.85
Tribeca,2025-02-16,Sunday,40,32,0.8
Tribeca,2025-02-17,Monday,60,40,0.6666666666666666
Tribeca,2025-02-18,Tuesday,52,24,0.46153846153846156
Tribeca,2025-02-19,Wednesday,44,17,0.38636363636363635
Tribeca,2025-02-20,Thursday,52,26,0.5
Tribeca,2025-02-21,Friday,60,33,0.55
Tribeca,2025-02-22,Saturday,40,27,0.675
Tribeca,2025-02-23,Sunday,40,36,0.9
Tribeca,2025-02-24,Monday,60,30,0.5
Tribeca,2025-02-25,Tuesday,52,33,0.6346153846153846
Tribeca,2025-02-26,Wednesday,44,22,0.5
Tribeca,2025-02-27,Thursday,52,29,0.5576923076923077
Tribeca,2025-02-28,Friday,60,35,0.5833333333333334
Tribeca,2025-03-01,Saturday,40,32,0.8
Tribeca,2025-03-02,Sunday,40,33,0.825
Tribeca,2025-03-03,Monday,60,39,0.65
Tribeca,2025-03-04,Tuesday,52,36,0.6923076923076923
Tribeca,2025-03-05,Wednesday,52,38,0.7307692307692307
Tribeca,2025-03-06,Thursday,52,26,0.5
Tribeca,2025-03-07,Friday,60,28,0.4666666666666667
Tribeca,2025-03-08,Saturday,40,38,0.95
Tribeca,2025-03-09,Sunday,40,38,0.95
Tribeca,2025-03-10,Monday,60,34,0.5666666666666667
Tribeca,2025-03-11,Tuesday,52,25,0.4807692307692308
Tribeca,2025-03-12,Wednesday,44,20,0.45454545454545453
Tribeca,2025-03-13,Thursday,52,25,0.4807692307692308
Tribeca,2025-03-14,Friday,60,35,0.5833333333333334
Tribeca,2025-03-15,Saturday,40,32,0.8
Tribeca,2025-03-16,Sunday,40,35,0.875
Tribeca,2025-03-17,Monday,60,32,0.5333333333333333
Tribeca,2025-03-18,Tuesday,52,26,0.5
Tribeca,2025-03-19,Wednesday,44,19,0.4318181818181818
Tribeca,2025-03-20,Thursday,52,24,0.46153846153846156
Tribeca,2025-03-21,Friday,60,39,0.65
Tribeca,2025-03-22,Saturday,40,33,0.825
Tribeca,2025-03-23,Sunday,40,33,0.825
Tribeca,2025-03-24,Monday,60,32,0.5333333333333333
Tribeca,2025-03-25,Tuesday,48,24,0.5
Tribeca,2025-03-26,Wednesday,40,17,0.425
Tribeca,2025-03-27,Thursday,48,23,0.4791666666666667
Tribeca,2025-03-28,Friday,60,43,0.7166666666666667
Tribeca,2025-03-29,Saturday,40,26,0.65
Tribeca,2025-03-30,Sunday,32,27,0.84375
Tribeca,2025-03-31,Monday,48,38,0.7916666666666666
Tribeca,2025-04-01,Tuesday,60,30,0.5
Tribeca,2025-04-02,Wednesday,54,27,0.5
Tribeca,2025-04-03,Thursday,54,21,0.3888888888888889
Tribeca,2025-04-04,Friday,60,30,0.5
Tribeca,2025-04-05,Saturday,40,32,0.8
Tribeca,2025-04-06,Sunday,40,37,0.925
Tribeca,2025-04-07,Monday,56,19,0.3392857142857143
Tribeca,2025-04-08,Tuesday,60,21,0.35
Tribeca,2025-04-09,Wednesday,54,20,0.37037037037037035
Tribeca,2025-04-10,Thursday,54,11,0.2037037037037037
Tribeca,2025-04-11,Friday,60,30,0.5
Tribeca,2025-04-12,Saturday,40,37,0.925
Tribeca,2025-04-13,Sunday,40,35,0.875
Tribeca,2025-04-14,Monday,56,34,0.6071428571428571
Tribeca,2025-04-15,Tuesday,52,19,0.36538461538461536
Tribeca,2025-04-16,Wednesday,46,13,0.2826086956521739
Tribeca,2025-04-17,Thursday,54,20,0.37037037037037035
Tribeca,2025-04-18,Friday,60,34,0.5666666666666667
Tribeca,2025-04-19,Saturday,40,16,0.4
Tribeca,2025-04-21,Monday,56,22,0.39285714285714285
Tribeca,2025-04-22,Tuesday,60,30,0.5
Tribeca,2025-04-23,Wednesday,54,25,0.46296296296296297
Tribeca,2025-04-24,Thursday,54,21,0.3888888888888889
Tribeca,2025-04-25,Friday,60,28,0.4666666666666667
Tribeca,2025-04-26,Saturday,40,35,0.875
Tribeca,2025-04-27,Sunday,40,29,0.725
Tribeca,2025-04-28,Monday,56,25,0.44642857142857145
Tribeca,2025-04-29,Tuesday,60,29,0.48333333333333334
